player_id,player_name,runs_scored,wickets,runs_conceded,catches,stumpings,match_date,opposition,match_id
27,Mohammed Shami,DNB,3,52,1,0,2 Nov 2013,v Australia Bengaluru,212
28,Ravichandran Ashwin,DNB,2,51,0,0,2 Nov 2013,v Australia Bengaluru,212
11,Glenn Maxwell,8*,1,40,0,0,12 Jan 2014,v England Melbourne,213
13,David Warner,65,-,-,0,0,12 Jan 2014,v England Melbourne,213
11,Glenn Maxwell,54,2,31,2,0,17 Jan 2014,v England Brisbane,214
13,David Warner,18,-,-,0,0,17 Jan 2014,v England Brisbane,214
11,Glenn Maxwell,DNB,0,38,1,0,19 Jan 2014,v England Sydney,215
13,David Warner,71,-,-,0,0,19 Jan 2014,v England Sydney,215
11,Glenn Maxwell,22,0,25,0,0,26 Jan 2014,v England Adelaide,216
13,David Warner,5,-,-,0,0,18 Jan 2009,v South Africa Hobart,217
13,David Warner,69,-,-,0,0,23 Jan 2009,v South Africa Sydney,218
13,David Warner,1,-,-,0,0,26 Jan 2009,v South Africa Adelaide,219
13,David Warner,22,-,-,1,0,30 Jan 2009,v South Africa Perth,220
13,David Warner,7,-,-,0,0,1 Feb 2009,v New Zealand Perth,221
13,David Warner,2,-,-,0,0,6 Feb 2009,v New Zealand Melbourne,222
13,David Warner,0,-,-,0,0,28 Aug 2009,v Scotland Edinburgh,223
13,David Warner,6,-,-,1,0,5 Feb 2012,v India Melbourne,224
15,Mitchell Starc.,DNB,2,33,0,0,5 Feb 2012,v India Melbourne,224
16,Rohit Sharma,21,1,17,0,0,5 Feb 2012,v Australia Melbourne,224
19,Virat Kohli,31,0,4,1,0,5 Feb 2012,v Australia Melbourne,224
22,Ravindra Jadeja,19,0,41,0,0,5 Feb 2012,v Australia Melbourne,224
28,Ravichandran Ashwin,5,0,48,0,0,5 Feb 2012,v Australia Melbourne,224
13,David Warner,34,-,-,0,0,10 Feb 2012,v Sri Lanka Perth,225
15,Mitchell Starc.,14,2,50,0,0,10 Feb 2012,v Sri Lanka Perth,225
13,David Warner,18,-,-,0,0,12 Feb 2012,v India Adelaide,226
15,Mitchell Starc.,DNB,0,49,1,0,12 Feb 2012,v India Adelaide,226
16,Rohit Sharma,33,0,15,0,0,12 Feb 2012,v Australia Adelaide,226
19,Virat Kohli,18,-,-,1,0,12 Feb 2012,v Australia Adelaide,226
22,Ravindra Jadeja,12,0,50,0,0,12 Feb 2012,v Australia Adelaide,226
28,Ravichandran Ashwin,1*,0,47,0,0,12 Feb 2012,v Australia Adelaide,226
13,David Warner,13,-,-,0,0,17 Feb 2012,v Sri Lanka Sydney,227
15,Mitchell Starc.,17,0,32,0,0,17 Feb 2012,v Sri Lanka Sydney,227
13,David Warner,43,-,-,0,0,19 Feb 2012,v India Brisbane,228
15,Mitchell Starc.,DNB,1,36,0,0,19 Feb 2012,v India Brisbane,228
16,Rohit Sharma,0,1,17,1,0,19 Feb 2012,v Australia Brisbane,228
19,Virat Kohli,12,-,-,1,0,19 Feb 2012,v Australia Brisbane,228
22,Ravindra Jadeja,18,-,-,0,0,19 Feb 2012,v Australia Brisbane,228
13,David Warner,7,-,-,2,0,24 Feb 2012,v Sri Lanka Hobart,229
13,David Warner,68,-,-,0,0,26 Feb 2012,v India Sydney,230
19,Virat Kohli,21,-,-,1,0,26 Feb 2012,v Australia Sydney,230
22,Ravindra Jadeja,8,1,51,1,0,26 Feb 2012,v Australia Sydney,230
28,Ravichandran Ashwin,26,0,45,0,0,26 Feb 2012,v Australia Sydney,230
13,David Warner,6,-,-,0,0,2 Mar 2012,v Sri Lanka Melbourne,231
13,David Warner,163,-,-,0,0,4 Mar 2012,v Sri Lanka Brisbane,232
13,David Warner,100,-,-,0,0,6 Mar 2012,v Sri Lanka Adelaide,233
13,David Warner,48,-,-,1,0,8 Mar 2012,v Sri Lanka Adelaide,234
13,David Warner,40,-,-,0,0,16 Mar 2012,v West Indies Kingstown,235
13,David Warner,13,-,-,0,0,18 Mar 2012,v West Indies Kingstown,236
13,David Warner,37,-,-,0,0,20 Mar 2012,v West Indies Kingstown,237
13,David Warner,1,-,-,0,0,23 Mar 2012,v West Indies Gros Islet,238
13,David Warner,69,-,-,0,0,25 Mar 2012,v West Indies Gros Islet,239
13,David Warner,10,-,-,0,0,1 Jul 2012,v England The Oval,240
13,David Warner,2,0,8,0,0,7 Jul 2012,v England Chester-le-Street,241
13,David Warner,4,-,-,2,0,18 Jan 2013,v Sri Lanka Brisbane,242
15,Mitchell Starc.,22*,2,25,1,0,18 Jan 2013,v Sri Lanka Brisbane,242
13,David Warner,60,-,-,0,0,20 Jan 2013,v Sri Lanka Sydney,243
15,Mitchell Starc.,52*,0,1,0,0,20 Jan 2013,v Sri Lanka Sydney,243
16,Rohit Sharma,DNB,-,-,1,0,23 Jun 2007,v Ireland Belfast,244
16,Rohit Sharma,8,0,3,1,0,26 Jun 2007,v South Africa Belfast,245
16,Rohit Sharma,1,-,-,0,0,5 Oct 2007,v Australia Hyderabad,246
16,Rohit Sharma,52,-,-,1,0,18 Nov 2007,v Pakistan Jaipur,247
16,Rohit Sharma,29,-,-,0,0,3 Feb 2008,v Australia Brisbane,248
16,Rohit Sharma,0,-,-,-,-,5 Feb 2008,v Sri Lanka Brisbane,249
16,Rohit Sharma,39*,-,-,1,0,10 Feb 2008,v Australia Melbourne,250
16,Rohit Sharma,70*,-,-,0,0,12 Feb 2008,v Sri Lanka Canberra,251
16,Rohit Sharma,1,-,-,1,0,17 Feb 2008,v Australia Adelaide,252
16,Rohit Sharma,24,-,-,0,0,19 Feb 2008,v Sri Lanka Adelaide,253
16,Rohit Sharma,1,-,-,1,0,24 Feb 2008,v Australia Sydney,254
16,Rohit Sharma,3*,-,-,1,0,26 Feb 2008,v Sri Lanka Hobart,255
16,Rohit Sharma,66,0,5,1,0,2 Mar 2008,v Australia Sydney,256
16,Rohit Sharma,2,-,-,0,0,4 Mar 2008,v Australia Brisbane,257
16,Rohit Sharma,9,-,-,1,0,10 Jun 2008,v Pakistan Mirpur,258
16,Rohit Sharma,26,-,-,0,0,12 Jun 2008,v Bangladesh Mirpur,259
16,Rohit Sharma,24,-,-,1,0,14 Jun 2008,v Pakistan Mirpur,260
16,Rohit Sharma,11,-,-,0,0,25 Jun 2008,v Hong Kong Karachi,261
16,Rohit Sharma,0*,-,-,0,0,26 Jun 2008,v Pakistan Karachi,262
16,Rohit Sharma,22,-,-,0,0,28 Jun 2008,v Bangladesh Karachi,263
16,Rohit Sharma,58,-,-,0,0,2 Jul 2008,v Pakistan Karachi,264
16,Rohit Sharma,22*,0,4,0,0,3 Jul 2008,v Sri Lanka Karachi,265
16,Rohit Sharma,3,0,11,1,0,6 Jul 2008,v Sri Lanka Karachi,266
16,Rohit Sharma,19,0,11,0,0,18 Aug 2008,v Sri Lanka Dambulla,267
19,Virat Kohli,12,-,-,0,0,18 Aug 2008,v Sri Lanka Dambulla,267
16,Rohit Sharma,0,-,-,0,0,20 Aug 2008,v Sri Lanka Dambulla,268
19,Virat Kohli,37,-,-,3,0,20 Aug 2008,v Sri Lanka Dambulla,268
16,Rohit Sharma,32,0,9,0,0,24 Aug 2008,v Sri Lanka Colombo (RPS),269
19,Virat Kohli,25,-,-,0,0,24 Aug 2008,v Sri Lanka Colombo (RPS),269
16,Rohit Sharma,18,0,13,0,0,27 Aug 2008,v Sri Lanka Colombo (RPS),270
19,Virat Kohli,54,-,-,0,0,27 Aug 2008,v Sri Lanka Colombo (RPS),270
16,Rohit Sharma,3,0,7,0,0,29 Aug 2008,v Sri Lanka Colombo (RPS),271
19,Virat Kohli,31,-,-,0,0,29 Aug 2008,v Sri Lanka Colombo (RPS),271
16,Rohit Sharma,11*,-,-,0,0,14 Nov 2008,v England Rajkot,272
16,Rohit Sharma,3,-,-,0,0,17 Nov 2008,v England Indore,273
16,Rohit Sharma,28,-,-,0,0,20 Nov 2008,v England Kanpur,274
16,Rohit Sharma,8*,-,-,0,0,26 Nov 2008,v England Cuttack,275
16,Rohit Sharma,25*,0,22,1,0,28 Jan 2009,v Sri Lanka Dambulla,276
16,Rohit Sharma,4*,-,-,2,0,5 Feb 2009,v Sri Lanka Colombo (RPS),277
16,Rohit Sharma,15,0,13,1,0,8 Feb 2009,v Sri Lanka Colombo (RPS),278
22,Ravindra Jadeja,60*,0,40,0,0,8 Feb 2009,v Sri Lanka Colombo (RPS),278
16,Rohit Sharma,DNB,-,-,1,0,11 Mar 2009,v New Zealand Hamilton,279
16,Rohit Sharma,43*,-,-,0,0,14 Mar 2009,v New Zealand Auckland,280
16,Rohit Sharma,4,-,-,2,0,26 Jun 2009,v West Indies Kingston,281
22,Ravindra Jadeja,0,0,34,1,0,26 Jun 2009,v West Indies Kingston,281
16,Rohit Sharma,0,2,27,0,0,28 Jun 2009,v West Indies Kingston,282
22,Ravindra Jadeja,7,0,12,0,0,28 Jun 2009,v West Indies Kingston,282
16,Rohit Sharma,11,0,7,0,0,3 Jul 2009,v West Indies Gros Islet,283
16,Rohit Sharma,TDNB,-,-,0,0,5 Jul 2009,v West Indies Gros Islet,284
16,Rohit Sharma,48,0,28,0,0,27 Feb 2010,v South Africa Ahmedabad,285
19,Virat Kohli,57,0,11,0,0,27 Feb 2010,v South Africa Ahmedabad,285
22,Ravindra Jadeja,36,1,53,1,0,27 Feb 2010,v South Africa Ahmedabad,285
16,Rohit Sharma,114,0,5,0,0,28 May 2010,v Zimbabwe Bulawayo,286
19,Virat Kohli,0,-,-,0,0,28 May 2010,v Zimbabwe Bulawayo,286
22,Ravindra Jadeja,61*,1,51,0,0,28 May 2010,v Zimbabwe Bulawayo,286
16,Rohit Sharma,101*,-,-,0,0,30 May 2010,v Sri Lanka Bulawayo,287
19,Virat Kohli,82,-,-,0,0,30 May 2010,v Sri Lanka Bulawayo,287
22,Ravindra Jadeja,DNB,2,49,0,0,30 May 2010,v Sri Lanka Bulawayo,287
16,Rohit Sharma,13,-,-,0,0,3 Jun 2010,v Zimbabwe Harare,288
19,Virat Kohli,18,-,-,1,0,3 Jun 2010,v Zimbabwe Harare,288
22,Ravindra Jadeja,51,2,27,0,0,3 Jun 2010,v Zimbabwe Harare,288
16,Rohit Sharma,32,-,-,0,0,5 Jun 2010,v Sri Lanka Harare,289
19,Virat Kohli,68,-,-,1,0,5 Jun 2010,v Sri Lanka Harare,289
22,Ravindra Jadeja,19,0,54,0,0,5 Jun 2010,v Sri Lanka Harare,289
28,Ravichandran Ashwin,38,2,50,0,0,5 Jun 2010,v Sri Lanka Harare,289
16,Rohit Sharma,0,1,5,0,0,16 Jun 2010,v Bangladesh Dambulla,290
19,Virat Kohli,11,-,-,0,0,16 Jun 2010,v Bangladesh Dambulla,290
22,Ravindra Jadeja,DNB,1,27,0,0,16 Jun 2010,v Bangladesh Dambulla,290
16,Rohit Sharma,22,-,-,0,0,19 Jun 2010,v Pakistan Dambulla,291
19,Virat Kohli,18,-,-,1,0,19 Jun 2010,v Pakistan Dambulla,291
22,Ravindra Jadeja,6,1,43,0,0,19 Jun 2010,v Pakistan Dambulla,291
16,Rohit Sharma,69,0,9,0,0,22 Jun 2010,v Sri Lanka Dambulla,292
19,Virat Kohli,10,-,-,0,0,22 Jun 2010,v Sri Lanka Dambulla,292
22,Ravindra Jadeja,0,0,29,1,0,22 Jun 2010,v Sri Lanka Dambulla,292
16,Rohit Sharma,41,-,-,0,0,24 Jun 2010,v Sri Lanka Dambulla,293
19,Virat Kohli,28,0,16,0,0,24 Jun 2010,v Sri Lanka Dambulla,293
22,Ravindra Jadeja,25*,2,29,1,0,24 Jun 2010,v Sri Lanka Dambulla,293
16,Rohit Sharma,4,-,-,0,0,10 Aug 2010,v New Zealand Dambulla,294
22,Ravindra Jadeja,20,0,63,0,0,10 Aug 2010,v New Zealand Dambulla,294
16,Rohit Sharma,0,-,-,1,0,16 Aug 2010,v Sri Lanka Dambulla,295
19,Virat Kohli,0,-,-,0,0,16 Aug 2010,v Sri Lanka Dambulla,295
22,Ravindra Jadeja,DNB,2,34,1,0,16 Aug 2010,v Sri Lanka Dambulla,295
16,Rohit Sharma,11,-,-,0,0,22 Aug 2010,v Sri Lanka Dambulla,296
22,Ravindra Jadeja,0,-,-,1,0,22 Aug 2010,v Sri Lanka Dambulla,296
16,Rohit Sharma,5,-,-,2,0,28 Aug 2010,v Sri Lanka Dambulla,297
19,Virat Kohli,37,-,-,0,0,28 Aug 2010,v Sri Lanka Dambulla,297
16,Rohit Sharma,44,0,19,1,0,7 Dec 2010,v New Zealand Bengaluru,298
19,Virat Kohli,0,-,-,0,0,7 Dec 2010,v New Zealand Bengaluru,298
28,Ravichandran Ashwin,DNB,2,66,0,0,7 Dec 2010,v New Zealand Bengaluru,298
16,Rohit Sharma,DNB,-,-,1,0,10 Dec 2010,v New Zealand Chennai,299
19,Virat Kohli,2,-,-,0,0,10 Dec 2010,v New Zealand Chennai,299
28,Ravichandran Ashwin,DNB,3,24,0,0,10 Dec 2010,v New Zealand Chennai,299
16,Rohit Sharma,11,2,30,1,0,12 Jan 2011,v South Africa Durban,300
19,Virat Kohli,54,-,-,0,0,12 Jan 2011,v South Africa Durban,300
16,Rohit Sharma,9,1,12,0,0,15 Jan 2011,v South Africa Johannesburg,301
19,Virat Kohli,22,-,-,0,0,15 Jan 2011,v South Africa Johannesburg,301
16,Rohit Sharma,23,0,5,0,0,18 Jan 2011,v South Africa Cape Town,302
19,Virat Kohli,28,-,-,3,0,18 Jan 2011,v South Africa Cape Town,302
16,Rohit Sharma,1,0,6,0,0,21 Jan 2011,v South Africa Gqeberha,303
19,Virat Kohli,87*,-,-,1,0,21 Jan 2011,v South Africa Gqeberha,303
16,Rohit Sharma,5,0,14,0,0,23 Jan 2011,v South Africa Centurion,304
19,Virat Kohli,2,-,-,0,0,23 Jan 2011,v South Africa Centurion,304
16,Rohit Sharma,68*,-,-,1,0,6 Jun 2011,v West Indies Port of Spain,305
19,Virat Kohli,2,0,16,1,0,6 Jun 2011,v West Indies Port of Spain,305
16,Rohit Sharma,7*,-,-,0,0,8 Jun 2011,v West Indies Port of Spain,306
19,Virat Kohli,81,-,-,0,0,8 Jun 2011,v West Indies Port of Spain,306
16,Rohit Sharma,86*,-,-,0,0,11 Jun 2011,v West Indies North Sound,307
19,Virat Kohli,0,0,7,1,0,11 Jun 2011,v West Indies North Sound,307
16,Rohit Sharma,39,-,-,0,0,13 Jun 2011,v West Indies North Sound,308
19,Virat Kohli,22,-,-,2,0,13 Jun 2011,v West Indies North Sound,308
28,Ravichandran Ashwin,15,1,39,0,0,13 Jun 2011,v West Indies North Sound,308
16,Rohit Sharma,57,-,-,0,0,16 Jun 2011,v West Indies Kingston,309
19,Virat Kohli,94,0,13,0,0,16 Jun 2011,v West Indies Kingston,309
28,Ravichandran Ashwin,8*,0,50,0,0,16 Jun 2011,v West Indies Kingston,309
16,Rohit Sharma,0*,-,-,0,0,3 Sep 2011,v England Chester-le-Street,310
19,Virat Kohli,55,-,-,0,0,3 Sep 2011,v England Chester-le-Street,310
28,Ravichandran Ashwin,0,-,-,0,0,3 Sep 2011,v England Chester-le-Street,310
16,Rohit Sharma,72,0,8,0,0,29 Nov 2011,v West Indies Cuttack,311
19,Virat Kohli,3,-,-,1,0,29 Nov 2011,v West Indies Cuttack,311
22,Ravindra Jadeja,38,1,42,0,0,29 Nov 2011,v West Indies Cuttack,311
28,Ravichandran Ashwin,6,1,30,0,0,29 Nov 2011,v West Indies Cuttack,311
16,Rohit Sharma,90*,-,-,0,0,2 Dec 2011,v West Indies Visakhapatnam,312
19,Virat Kohli,117,-,-,0,0,2 Dec 2011,v West Indies Visakhapatnam,312
22,Ravindra Jadeja,9*,2,39,1,0,2 Dec 2011,v West Indies Visakhapatnam,312
28,Ravichandran Ashwin,DNB,1,74,1,0,2 Dec 2011,v West Indies Visakhapatnam,312
16,Rohit Sharma,95,-,-,0,0,5 Dec 2011,v West Indies Ahmedabad,313
19,Virat Kohli,20,-,-,0,0,5 Dec 2011,v West Indies Ahmedabad,313
22,Ravindra Jadeja,11,0,37,1,0,5 Dec 2011,v West Indies Ahmedabad,313
28,Ravichandran Ashwin,31,1,33,0,0,5 Dec 2011,v West Indies Ahmedabad,313
16,Rohit Sharma,27,0,39,1,0,8 Dec 2011,v West Indies Indore,314
19,Virat Kohli,23*,-,-,0,0,8 Dec 2011,v West Indies Indore,314
22,Ravindra Jadeja,10,3,34,1,0,8 Dec 2011,v West Indies Indore,314
28,Ravichandran Ashwin,DNB,1,59,0,0,8 Dec 2011,v West Indies Indore,314
16,Rohit Sharma,21,-,-,0,0,11 Dec 2011,v West Indies Chennai,315
19,Virat Kohli,80,0,11,0,0,11 Dec 2011,v West Indies Chennai,315
22,Ravindra Jadeja,DNB,3,62,0,0,11 Dec 2011,v West Indies Chennai,315
16,Rohit Sharma,10,-,-,2,0,8 Feb 2012,v Sri Lanka Perth,316
19,Virat Kohli,77,-,-,1,0,8 Feb 2012,v Sri Lanka Perth,316
22,Ravindra Jadeja,24*,1,41,0,0,8 Feb 2012,v Sri Lanka Perth,316
28,Ravichandran Ashwin,30*,3,32,0,0,8 Feb 2012,v Sri Lanka Perth,316
16,Rohit Sharma,15,0,10,0,0,14 Feb 2012,v Sri Lanka Adelaide,317
19,Virat Kohli,15,-,-,1,0,14 Feb 2012,v Sri Lanka Adelaide,317
22,Ravindra Jadeja,3,0,58,0,0,14 Feb 2012,v Sri Lanka Adelaide,317
28,Ravichandran Ashwin,14,2,30,0,0,14 Feb 2012,v Sri Lanka Adelaide,317
16,Rohit Sharma,DNB,0,14,0,0,13 Mar 2012,v Sri Lanka Mirpur,318
19,Virat Kohli,108,-,-,2,0,13 Mar 2012,v Sri Lanka Mirpur,318
22,Ravindra Jadeja,DNB,0,31,1,0,13 Mar 2012,v Sri Lanka Mirpur,318
28,Ravichandran Ashwin,DNB,3,39,0,0,13 Mar 2012,v Sri Lanka Mirpur,318
16,Rohit Sharma,4,0,13,2,0,16 Mar 2012,v Bangladesh Mirpur,319
19,Virat Kohli,66,-,-,0,0,16 Mar 2012,v Bangladesh Mirpur,319
22,Ravindra Jadeja,4*,1,32,1,0,16 Mar 2012,v Bangladesh Mirpur,319
28,Ravichandran Ashwin,DNB,1,56,0,0,16 Mar 2012,v Bangladesh Mirpur,319
16,Rohit Sharma,68,0,19,0,0,18 Mar 2012,v Pakistan Mirpur,320
19,Virat Kohli,183,-,-,2,0,18 Mar 2012,v Pakistan Mirpur,320
28,Ravichandran Ashwin,DNB,1,56,0,0,18 Mar 2012,v Pakistan Mirpur,320
16,Rohit Sharma,5,-,-,0,0,21 Jul 2012,v Sri Lanka Hambantota,321
19,Virat Kohli,106,-,-,1,0,21 Jul 2012,v Sri Lanka Hambantota,321
28,Ravichandran Ashwin,0*,2,46,0,0,21 Jul 2012,v Sri Lanka Hambantota,321
16,Rohit Sharma,0,-,-,0,0,24 Jul 2012,v Sri Lanka Hambantota,322
19,Virat Kohli,1,-,-,0,0,24 Jul 2012,v Sri Lanka Hambantota,322
28,Ravichandran Ashwin,21,1,18,0,0,24 Jul 2012,v Sri Lanka Hambantota,322
16,Rohit Sharma,0,0,4,0,0,28 Jul 2012,v Sri Lanka Colombo (RPS),323
19,Virat Kohli,38,-,-,1,0,28 Jul 2012,v Sri Lanka Colombo (RPS),323
28,Ravichandran Ashwin,DNB,0,50,0,0,28 Jul 2012,v Sri Lanka Colombo (RPS),323
16,Rohit Sharma,4,0,6,0,0,31 Jul 2012,v Sri Lanka Colombo (RPS),324
19,Virat Kohli,128*,0,7,1,0,31 Jul 2012,v Sri Lanka Colombo (RPS),324
28,Ravichandran Ashwin,DNB,2,46,0,0,31 Jul 2012,v Sri Lanka Colombo (RPS),324
16,Rohit Sharma,4,0,23,0,0,4 Aug 2012,v Sri Lanka Pallekele,325
19,Virat Kohli,23,0,3,1,0,4 Aug 2012,v Sri Lanka Pallekele,325
28,Ravichandran Ashwin,2*,0,37,0,0,4 Aug 2012,v Sri Lanka Pallekele,325
16,Rohit Sharma,4,-,-,1,0,30 Dec 2012,v Pakistan Chennai,326
19,Virat Kohli,0,0,21,0,0,30 Dec 2012,v Pakistan Chennai,326
28,Ravichandran Ashwin,31*,0,34,1,0,30 Dec 2012,v Pakistan Chennai,326
16,Rohit Sharma,83,-,-,0,0,23 Jan 2013,v England Mohali,327
19,Virat Kohli,26,-,-,0,0,23 Jan 2013,v England Mohali,327
22,Ravindra Jadeja,21*,3,39,1,0,23 Jan 2013,v England Mohali,327
27,Mohammed Shami,DNB,0,58,0,0,23 Jan 2013,v England Mohali,327
28,Ravichandran Ashwin,DNB,2,63,0,0,23 Jan 2013,v England Mohali,327
16,Rohit Sharma,4,-,-,0,0,27 Jan 2013,v England Dharamsala,328
19,Virat Kohli,0,-,-,0,0,27 Jan 2013,v England Dharamsala,328
22,Ravindra Jadeja,39,1,26,1,0,27 Jan 2013,v England Dharamsala,328
27,Mohammed Shami,1,1,46,0,0,27 Jan 2013,v England Dharamsala,328
28,Ravichandran Ashwin,19,0,50,0,0,27 Jan 2013,v England Dharamsala,328
16,Rohit Sharma,65,-,-,0,0,6 Jun 2013,v South Africa Cardiff,329
19,Virat Kohli,31,-,-,0,0,6 Jun 2013,v South Africa Cardiff,329
22,Ravindra Jadeja,47*,2,31,1,0,6 Jun 2013,v South Africa Cardiff,329
28,Ravichandran Ashwin,10,0,47,0,0,6 Jun 2013,v South Africa Cardiff,329
16,Rohit Sharma,52,-,-,0,0,11 Jun 2013,v West Indies The Oval,330
19,Virat Kohli,22,0,26,0,0,11 Jun 2013,v West Indies The Oval,330
22,Ravindra Jadeja,DNB,5,36,1,0,11 Jun 2013,v West Indies The Oval,330
28,Ravichandran Ashwin,DNB,1,36,1,0,11 Jun 2013,v West Indies The Oval,330
16,Rohit Sharma,18,-,-,1,0,15 Jun 2013,v Pakistan Birmingham,331
19,Virat Kohli,22*,0,11,1,0,15 Jun 2013,v Pakistan Birmingham,331
22,Ravindra Jadeja,DNB,2,30,0,0,15 Jun 2013,v Pakistan Birmingham,331
28,Ravichandran Ashwin,DNB,2,35,0,0,15 Jun 2013,v Pakistan Birmingham,331
16,Rohit Sharma,33,-,-,0,0,20 Jun 2013,v Sri Lanka Cardiff,332
19,Virat Kohli,58*,-,-,0,0,20 Jun 2013,v Sri Lanka Cardiff,332
22,Ravindra Jadeja,DNB,1,33,0,0,20 Jun 2013,v Sri Lanka Cardiff,332
28,Ravichandran Ashwin,DNB,3,48,0,0,20 Jun 2013,v Sri Lanka Cardiff,332
16,Rohit Sharma,9,-,-,0,0,23 Jun 2013,v England Birmingham,333
19,Virat Kohli,43,-,-,0,0,23 Jun 2013,v England Birmingham,333
22,Ravindra Jadeja,33*,2,24,0,0,23 Jun 2013,v England Birmingham,333
28,Ravichandran Ashwin,1,2,15,3,0,23 Jun 2013,v England Birmingham,333
16,Rohit Sharma,60,-,-,0,0,30 Jun 2013,v West Indies Kingston,334
19,Virat Kohli,11,-,-,0,0,30 Jun 2013,v West Indies Kingston,334
22,Ravindra Jadeja,15,0,50,0,0,30 Jun 2013,v West Indies Kingston,334
28,Ravichandran Ashwin,5*,2,44,1,0,30 Jun 2013,v West Indies Kingston,334
16,Rohit Sharma,5,-,-,0,0,2 Jul 2013,v Sri Lanka Kingston,335
19,Virat Kohli,2,0,9,0,0,2 Jul 2013,v Sri Lanka Kingston,335
22,Ravindra Jadeja,49*,0,55,0,0,2 Jul 2013,v Sri Lanka Kingston,335
27,Mohammed Shami,0,0,68,0,0,2 Jul 2013,v Sri Lanka Kingston,335
28,Ravichandran Ashwin,4,1,67,0,0,2 Jul 2013,v Sri Lanka Kingston,335
16,Rohit Sharma,46,-,-,0,0,5 Jul 2013,v West Indies Port of Spain,336
19,Virat Kohli,102,-,-,0,0,5 Jul 2013,v West Indies Port of Spain,336
22,Ravindra Jadeja,2,2,44,0,0,5 Jul 2013,v West Indies Port of Spain,336
28,Ravichandran Ashwin,25*,0,25,2,0,5 Jul 2013,v West Indies Port of Spain,336
16,Rohit Sharma,48*,-,-,0,0,9 Jul 2013,v Sri Lanka Port of Spain,337
19,Virat Kohli,31,-,-,1,0,9 Jul 2013,v Sri Lanka Port of Spain,337
22,Ravindra Jadeja,DNB,2,17,1,0,9 Jul 2013,v Sri Lanka Port of Spain,337
28,Ravichandran Ashwin,DNB,1,20,0,0,9 Jul 2013,v Sri Lanka Port of Spain,337
16,Rohit Sharma,58,-,-,0,0,11 Jul 2013,v Sri Lanka Port of Spain,338
19,Virat Kohli,2,0,17,0,0,11 Jul 2013,v Sri Lanka Port of Spain,338
22,Ravindra Jadeja,5,4,23,0,0,11 Jul 2013,v Sri Lanka Port of Spain,338
28,Ravichandran Ashwin,0,2,42,2,0,11 Jul 2013,v Sri Lanka Port of Spain,338
16,Rohit Sharma,20,-,-,0,0,24 Jul 2013,v Zimbabwe Harare,339
19,Virat Kohli,115,-,-,0,0,24 Jul 2013,v Zimbabwe Harare,339
22,Ravindra Jadeja,DNB,0,33,0,0,24 Jul 2013,v Zimbabwe Harare,339
27,Mohammed Shami,DNB,1,45,0,0,24 Jul 2013,v Zimbabwe Harare,339
16,Rohit Sharma,1,-,-,0,0,26 Jul 2013,v Zimbabwe Harare,340
19,Virat Kohli,14,-,-,0,0,26 Jul 2013,v Zimbabwe Harare,340
22,Ravindra Jadeja,15,1,30,0,0,26 Jul 2013,v Zimbabwe Harare,340
27,Mohammed Shami,6*,1,52,1,0,26 Jul 2013,v Zimbabwe Harare,340
16,Rohit Sharma,14,-,-,0,0,28 Jul 2013,v Zimbabwe Harare,341
19,Virat Kohli,68*,0,7,0,0,28 Jul 2013,v Zimbabwe Harare,341
22,Ravindra Jadeja,DNB,1,39,0,0,28 Jul 2013,v Zimbabwe Harare,341
27,Mohammed Shami,DNB,2,25,1,0,28 Jul 2013,v Zimbabwe Harare,341
16,Rohit Sharma,64*,-,-,1,0,1 Aug 2013,v Zimbabwe Bulawayo,342
19,Virat Kohli,DNB,-,-,1,0,1 Aug 2013,v Zimbabwe Bulawayo,342
22,Ravindra Jadeja,DNB,2,28,1,0,1 Aug 2013,v Zimbabwe Bulawayo,342
27,Mohammed Shami,DNB,1,34,0,0,1 Aug 2013,v Zimbabwe Bulawayo,342
16,Rohit Sharma,72,0,4,0,0,21 Nov 2013,v West Indies Kochi,343
19,Virat Kohli,86,-,-,0,0,21 Nov 2013,v West Indies Kochi,343
22,Ravindra Jadeja,DNB,3,37,1,0,21 Nov 2013,v West Indies Kochi,343
27,Mohammed Shami,DNB,1,28,0,0,21 Nov 2013,v West Indies Kochi,343
28,Ravichandran Ashwin,DNB,2,42,1,0,21 Nov 2013,v West Indies Kochi,343
16,Rohit Sharma,12,-,-,0,0,24 Nov 2013,v West Indies Visakhapatnam,344
19,Virat Kohli,99,-,-,0,0,24 Nov 2013,v West Indies Visakhapatnam,344
22,Ravindra Jadeja,10,1,44,0,0,24 Nov 2013,v West Indies Visakhapatnam,344
27,Mohammed Shami,DNB,2,55,0,0,24 Nov 2013,v West Indies Visakhapatnam,344
28,Ravichandran Ashwin,19,2,37,0,0,24 Nov 2013,v West Indies Visakhapatnam,344
16,Rohit Sharma,4,-,-,0,0,27 Nov 2013,v West Indies Kanpur,345
19,Virat Kohli,19,-,-,0,0,27 Nov 2013,v West Indies Kanpur,345
22,Ravindra Jadeja,2*,1,49,0,0,27 Nov 2013,v West Indies Kanpur,345
27,Mohammed Shami,DNB,1,49,0,0,27 Nov 2013,v West Indies Kanpur,345
28,Ravichandran Ashwin,DNB,2,45,1,0,27 Nov 2013,v West Indies Kanpur,345
16,Rohit Sharma,18,-,-,0,0,5 Dec 2013,v South Africa Johannesburg,346
19,Virat Kohli,31,1,15,1,0,5 Dec 2013,v South Africa Johannesburg,346
